seq,id_tipo_contato,id_pessoa,valor,principal
7027,2,3514,(021) 6788 1955,False
7028,3,3515,moraesjoao@example.com,True
7029,2,3515,0800 588 8817,False
7030,3,3516,lsantos@example.org,True
7031,2,3516,41 9497-3374,False
7032,3,3517,fernandamendes@example.net,True
7033,2,3517,+55 11 6199-9076,False
7034,3,3518,ian48@example.com,True
7035,2,3518,41 7933-8592,False
7036,3,3519,gmoraes@example.org,True
7037,2,3519,71 6969 5863,False
7038,3,3520,sophie09@example.com,True
7039,2,3520,21 0113 2791,False
7040,3,3521,karagao@example.com,True
7041,2,3521,(051) 8877-8936,False
7042,3,3522,sabrina94@example.org,True
7043,2,3522,+55 (084) 8571 0523,False
7044,3,3523,rodrigoteixeira@example.org,True
7045,2,3523,(041) 1708 7816,False
7046,3,3524,pietrolima@example.com,True
7047,2,3524,+55 (061) 9548-6044,False
7048,3,3525,livia05@example.org,True
7049,2,3525,(031) 8611-0825,False
7050,3,3526,bianca05@example.org,True
7051,2,3526,(081) 9968-0683,False
7052,3,3527,mbarros@example.net,True
7053,2,3527,(051) 2479 2791,False
7054,3,3528,luiz-henriquerocha@example.com,True
7055,2,3528,51 5850 3294,False
7056,3,3529,nathanda-luz@example.org,True
7057,2,3529,+55 (071) 4189 8677,False
7058,3,3530,ryanmoura@example.com,True
7059,2,3530,31 9306 9089,False
7060,3,3531,almeidaana-sophia@example.org,True
7061,2,3531,(061) 1292 8437,False
7062,3,3532,agatha65@example.org,True
7063,2,3532,(084) 7839 6172,False
7064,3,3533,danielsilva@example.org,True
7065,2,3533,(061) 1848-9991,False
7066,3,3534,ribeirorodrigo@example.org,True
7067,2,3534,0900-491-0429,False
7068,3,3535,nataliada-mota@example.org,True
7069,2,3535,0800-170-9884,False
7070,3,3536,luiz-otavio91@example.net,True
7071,2,3536,51 9284 8921,False
7072,3,3537,luiz-henriquesilva@example.net,True
7073,2,3537,+55 61 5560 1588,False
7074,3,3538,nicolas90@example.org,True
7075,2,3538,0300-001-8978,False
7076,3,3539,fogacamaria-vitoria@example.com,True
7077,2,3539,+55 (011) 7271 1351,False
7078,3,3540,moraesvicente@example.com,True
7079,2,3540,+55 (031) 0272 1450,False
7080,3,3541,maria-vitoriasantos@example.net,True
7081,2,3541,11 9838-2523,False
7082,3,3542,cavalcantiigor@example.net,True
7083,2,3542,(031) 7588 2878,False
7084,3,3543,pnovaes@example.org,True
7085,2,3543,(084) 3435-3764,False
7086,3,3544,brenocastro@example.com,True
7087,2,3544,+55 61 9105-4691,False
7088,3,3545,jesusaugusto@example.com,True
7089,2,3545,(051) 9265-8700,False
7090,3,3546,miguel29@example.org,True
7091,2,3546,+55 (061) 4402 7435,False
7092,3,3547,catarina85@example.com,True
7093,2,3547,+55 (041) 3538 1771,False
7094,3,3548,ana-juliafarias@example.net,True
7095,2,3548,(071) 0887-6400,False
7096,3,3549,yago89@example.net,True
7097,2,3549,0800-886-5994,False
7098,3,3550,moreiranatalia@example.org,True
7099,2,3550,+55 (061) 3241 2915,False
7100,3,3551,jaragao@example.org,True
7101,2,3551,51 4772 0397,False
7102,3,3552,antonio38@example.net,True
7103,2,3552,(081) 5629 8715,False
7104,3,3553,isabellafarias@example.com,True
7105,2,3553,+55 (021) 7559 6088,False
7106,3,3554,inogueira@example.net,True
7107,2,3554,(051) 8106-1807,False
7108,3,3555,carolinealves@example.com,True
7109,2,3555,+55 (011) 8504 5431,False
7110,3,3556,diasanthony@example.org,True
7111,2,3556,(031) 1305 2551,False
7112,3,3557,sofia11@example.net,True
7113,2,3557,+55 81 3156-8087,False
7114,3,3558,da-rosaarthur@example.net,True
7115,2,3558,0500-780-1853,False
7116,3,3559,joao-vitorcosta@example.com,True
7117,2,3559,+55 71 4883-0467,False
7118,3,3560,dmoraes@example.org,True
7119,2,3560,11 8210-9445,False
7120,3,3561,araujoluana@example.org,True
7121,2,3561,(011) 4640 6887,False
7122,3,3562,isis69@example.com,True
7123,2,3562,0800-940-7153,False
7124,3,3563,imendes@example.com,True
7125,2,3563,(031) 6410-3917,False
7126,3,3564,aliciada-conceicao@example.net,True
7127,2,3564,71 3263-5368,False
7128,3,3565,luiz-gustavovieira@example.com,True
7129,2,3565,+55 (021) 0210 5021,False
7130,3,3566,cardosomarcos-vinicius@example.com,True
7131,2,3566,0500-144-6171,False
7132,3,3567,bruno31@example.net,True
7133,2,3567,81 9635 8396,False
7134,3,3568,teixeiraleonardo@example.org,True
7135,2,3568,11 9041 3862,False
7136,3,3569,tmoraes@example.org,True
7137,2,3569,11 1395 5418,False
7138,3,3570,lopesrebeca@example.com,True
7139,2,3570,(041) 6994-6066,False
7140,3,3571,aragaovalentina@example.net,True
7141,2,3571,71 0953-7493,False
7142,3,3572,pintomarina@example.com,True
7143,2,3572,+55 41 7471-7683,False
7144,3,3573,vitoriacorreia@example.org,True
7145,2,3573,+55 61 6786 9335,False
7146,3,3574,svieira@example.net,True
7147,2,3574,0800-543-4329,False
7148,3,3575,pietronascimento@example.net,True
7149,2,3575,+55 (061) 1593 0536,False
7150,3,3576,valmeida@example.com,True
7151,2,3576,+55 (031) 5425 1062,False
7152,3,3577,carvalhoalexandre@example.org,True
7153,2,3577,0300 615 3994,False
7154,3,3578,piresana-julia@example.net,True
7155,2,3578,(061) 0892-4217,False
7156,3,3579,xpeixoto@example.org,True
7157,2,3579,(081) 9908 0963,False
7158,3,3580,isabel66@example.net,True
7159,2,3580,(084) 4146-6556,False
7160,3,3581,dda-rosa@example.com,True
7161,2,3581,+55 81 0614-2381,False
7162,3,3582,andrefarias@example.org,True
7163,2,3582,+55 (041) 5498 1198,False
7164,3,3583,nmoraes@example.com,True
7165,2,3583,(031) 7950-6550,False
7166,3,3584,martinsheloisa@example.org,True
7167,2,3584,+55 (081) 7374-1008,False
7168,3,3585,biancada-mata@example.org,True
7169,2,3585,+55 11 4393 9034,False
7170,3,3586,matheuspires@example.com,True
7171,2,3586,84 9384-2015,False
7172,3,3587,azevedomarina@example.org,True
7173,2,3587,+55 (084) 2337-3508,False
7174,3,3588,mfernandes@example.com,True
7175,2,3588,41 0023-0249,False
7176,3,3589,pedro85@example.net,True
7177,2,3589,(051) 6916-4748,False
7178,3,3590,maria48@example.org,True
7179,2,3590,61 9413 6867,False
7180,3,3591,lavinia74@example.org,True
7181,2,3591,+55 (071) 5769 6290,False
7182,3,3592,correiamirella@example.org,True
7183,2,3592,(031) 3055 4900,False
7184,3,3593,gribeiro@example.org,True
7185,2,3593,+55 11 3065 1332,False
7186,3,3594,krodrigues@example.net,True
7187,2,3594,(051) 5357 1113,False
7188,3,3595,emanuella65@example.net,True
7189,2,3595,+55 31 0452 6834,False
7190,3,3596,cunhapedro-lucas@example.org,True
7191,2,3596,(011) 2288-2335,False
7192,3,3597,anthony80@example.com,True
7193,2,3597,41 5557-0915,False
7194,3,3598,stellaazevedo@example.com,True
7195,2,3598,0500 999 9369,False
7196,3,3599,santosisis@example.com,True
7197,2,3599,81 5446-5764,False
7198,3,3600,valentina04@example.net,True
7199,2,3600,+55 (021) 6396-5774,False
7200,3,3601,vcorreia@example.org,True
7201,2,3601,+55 71 4522-8741,False
7202,3,3602,mvieira@example.org,True
7203,2,3602,+55 31 7224-7800,False
7204,3,3603,vicentelopes@example.net,True
7205,2,3603,0500 441 6887,False
7206,3,3604,pietroda-mota@example.net,True
7207,2,3604,+55 (081) 2500-4527,False
7208,3,3605,gustavo-henriqueda-cunha@example.com,True
7209,2,3605,+55 (061) 9722 1424,False
7210,3,3606,samuel00@example.net,True
7211,2,3606,+55 (031) 1695 9560,False
7212,3,3607,davi-luiz74@example.com,True
7213,2,3607,(061) 3465 9788,False
7214,3,3608,gabriellynogueira@example.com,True
7215,2,3608,+55 31 5801 5047,False
7216,3,3609,vianavalentina@example.com,True
7217,2,3609,+55 84 6279 1151,False
7218,3,3610,ana-vitoria81@example.com,True
7219,2,3610,+55 51 3157 2427,False
7220,3,3611,joanacosta@example.com,True
7221,2,3611,+55 (081) 5334-5666,False
7222,3,3612,ian25@example.net,True
7223,2,3612,84 0683-3826,False
7224,3,3613,gabriela08@example.org,True
7225,2,3613,(051) 3452-6025,False
7226,3,3614,acardoso@example.net,True
7227,2,3614,+55 (084) 9738 6859,False
7228,3,3615,heitormelo@example.org,True
7229,2,3615,+55 41 8686 4034,False
7230,3,3616,lduarte@example.org,True
7231,2,3616,11 5295 2845,False
7232,3,3617,enzo-gabriel58@example.com,True
7233,2,3617,0500-586-1040,False
7234,3,3618,ribeirogiovanna@example.org,True
7235,2,3618,11 1589 1124,False
7236,3,3619,milena28@example.net,True
7237,2,3619,+55 11 8118 1015,False
7238,3,3620,ununes@example.com,True
7239,2,3620,(051) 0789 0930,False
7240,3,3621,ysilva@example.org,True
7241,2,3621,(031) 5236 0916,False
7242,3,3622,mouraleonardo@example.com,True
7243,2,3622,+55 21 1246 5706,False
7244,3,3623,da-rosavitor@example.net,True
7245,2,3623,+55 (041) 7819-9199,False
7246,3,3624,lais75@example.org,True
7247,2,3624,81 1619 3774,False
7248,3,3625,vlopes@example.net,True
7249,2,3625,(051) 7006-4796,False
7250,3,3626,lucca93@example.com,True
7251,2,3626,+55 51 4173 5047,False
7252,3,3627,costelaluna@example.com,True
7253,2,3627,+55 (041) 8253-5318,False
7254,3,3628,lunadas-neves@example.com,True
7255,2,3628,+55 (061) 9554-5544,False
7256,3,3629,bcorreia@example.org,True
7257,2,3629,71 7344 3617,False
7258,3,3630,limadiogo@example.net,True
7259,2,3630,21 2870-6666,False
7260,3,3631,zdias@example.org,True
7261,2,3631,51 8846 7672,False
7262,3,3632,ana-laura10@example.org,True
7263,2,3632,(081) 8224-8527,False
7264,3,3633,marianerezende@example.com,True
7265,2,3633,+55 41 3507-8070,False
7266,3,3634,heitorcorreia@example.org,True
7267,2,3634,+55 84 5250 3218,False
7268,3,3635,maria-cecilia37@example.org,True
7269,2,3635,71 5986 3127,False
7270,3,3636,lopesgabriela@example.com,True
7271,2,3636,0900 365 8206,False
7272,3,3637,ecardoso@example.net,True
7273,2,3637,(041) 6863 6604,False
7274,3,3638,da-rochasarah@example.org,True
7275,2,3638,0300-280-7045,False
7276,3,3639,tduarte@example.org,True
7277,2,3639,0800 480 1875,False
7278,3,3640,joana58@example.net,True
7279,2,3640,(041) 5165-6851,False
7280,3,3641,davida-paz@example.net,True
7281,2,3641,(041) 4327-8159,False
7282,3,3642,vianamarina@example.com,True
7283,2,3642,(021) 5674-1181,False
7284,3,3643,rda-mata@example.com,True
7285,2,3643,+55 31 8206-3141,False
7286,3,3644,hnogueira@example.com,True
7287,2,3644,21 2136 6055,False
7288,3,3645,eoliveira@example.com,True
7289,2,3645,+55 (084) 0616 5593,False
7290,3,3646,mourarenan@example.org,True
7291,2,3646,(031) 8952 6209,False
7292,3,3647,ana-beatrizpereira@example.org,True
7293,2,3647,+55 84 1463-7181,False
7294,3,3648,bda-rocha@example.org,True
7295,2,3648,+55 31 3968 0362,False
7296,3,3649,joao-felipe22@example.org,True
7297,2,3649,(084) 4796-1292,False
7298,3,3650,cunhaalicia@example.net,True
7299,2,3650,+55 61 4706-4631,False
7300,3,3651,vicente19@example.com,True
7301,2,3651,81 7075-7119,False
7302,3,3652,vbarros@example.com,True
7303,2,3652,(031) 1781 2998,False
7304,3,3653,rramos@example.com,True
7305,2,3653,+55 11 8131 7758,False
7306,3,3654,matheuscavalcanti@example.org,True
7307,2,3654,+55 (031) 2110 4602,False
7308,3,3655,saragao@example.net,True
7309,2,3655,+55 11 6441 0631,False
7310,3,3656,joao-gabriel08@example.org,True
7311,2,3656,0900 156 7477,False
7312,3,3657,tnovaes@example.net,True
7313,2,3657,+55 (011) 6082-4625,False
7314,3,3658,pda-paz@example.org,True
7315,2,3658,61 7759 7158,False
7316,3,3659,isilva@example.com,True
7317,2,3659,+55 (061) 1149-5106,False
7318,3,3660,mariacosta@example.com,True
7319,2,3660,+55 (084) 3062 5418,False
7320,3,3661,lucas-gabrielferreira@example.net,True
7321,2,3661,61 7025-3505,False
7322,3,3662,silveirabeatriz@example.net,True
7323,2,3662,+55 (011) 1786-1590,False
7324,3,3663,gabriel30@example.com,True
7325,2,3663,(041) 9585-0941,False
7326,3,3664,otavio20@example.org,True
7327,2,3664,+55 71 3864-3650,False
7328,3,3665,augustoramos@example.org,True
7329,2,3665,81 0125 0532,False
7330,3,3666,emanuelly68@example.org,True
7331,2,3666,(071) 8630-4977,False
7332,3,3667,martinsmaria-cecilia@example.org,True
7333,2,3667,81 5179-5662,False
7334,3,3668,tdas-neves@example.net,True
7335,2,3668,0500 666 8855,False
7336,3,3669,silvagustavo@example.org,True
7337,2,3669,+55 21 2791 1744,False
7338,3,3670,kaique25@example.org,True
7339,2,3670,+55 71 5864 6912,False
7340,3,3671,lopesheloisa@example.net,True
7341,2,3671,+55 51 0412 1669,False
7342,3,3672,olivia87@example.net,True
7343,2,3672,+55 (021) 3131 2419,False
7344,3,3673,cunhathiago@example.org,True
7345,2,3673,+55 51 0575 7485,False
7346,3,3674,renanpereira@example.net,True
7347,2,3674,(084) 0996 0158,False
7348,3,3675,nferreira@example.net,True
7349,2,3675,+55 (031) 3421 5215,False
7350,3,3676,ana-liviacampos@example.com,True
7351,2,3676,(021) 6514 0732,False
7352,3,3677,nicolasalmeida@example.com,True
7353,2,3677,(031) 5937 5356,False
7354,3,3678,scastro@example.com,True
7355,2,3678,61 7576 5791,False
7356,3,3679,otaviocostela@example.net,True
7357,2,3679,51 0054 3391,False
7358,3,3680,valentina62@example.org,True
7359,2,3680,21 4460-4198,False
7360,3,3681,danilobarros@example.net,True
7361,2,3681,11 6641 1018,False
7362,3,3682,pietro82@example.com,True
7363,2,3682,(081) 4596-7923,False
7364,3,3683,enzoda-paz@example.com,True
7365,2,3683,(051) 8457-3336,False
7366,3,3684,luiz-miguelda-cruz@example.org,True
7367,2,3684,+55 (071) 6146-3259,False
7368,3,3685,halmeida@example.net,True
7369,2,3685,(081) 9073 7445,False
7370,3,3686,barbara73@example.com,True
7371,2,3686,61 5942-4236,False
7372,3,3687,luiz-miguel55@example.org,True
7373,2,3687,84 3127 3602,False
7374,3,3688,vdias@example.net,True
7375,2,3688,0500 145 1452,False
7376,3,3689,sophiepeixoto@example.org,True
7377,2,3689,(071) 4045-6525,False
7378,3,3690,cecilia99@example.net,True
7379,2,3690,(084) 7422-5928,False
7380,3,3691,leticiacaldeira@example.com,True
7381,2,3691,+55 (041) 1595 9621,False
7382,3,3692,almeidaarthur@example.org,True
7383,2,3692,+55 21 4218-1183,False
7384,3,3693,nicolas59@example.net,True
7385,2,3693,+55 71 4267-9662,False
7386,3,3694,enzo12@example.net,True
7387,2,3694,+55 84 2024 2145,False
7388,3,3695,lorenzo52@example.org,True
7389,2,3695,31 4910 9775,False
7390,3,3696,yago16@example.net,True
7391,2,3696,+55 84 3303-5595,False
7392,3,3697,maiteda-rosa@example.org,True
7393,2,3697,+55 21 4501-5656,False
7394,3,3698,epinto@example.net,True
7395,2,3698,+55 31 9500 6864,False
7396,3,3699,nmoraes@example.org,True
7397,2,3699,+55 81 3980 0512,False
7398,3,3700,zcunha@example.org,True
7399,2,3700,(051) 5254-5138,False
7400,3,3701,bda-luz@example.net,True
7401,2,3701,81 3248-9828,False
7402,3,3702,eramos@example.net,True
7403,2,3702,21 9797 6655,False
7404,3,3703,ramosmariane@example.com,True
7405,2,3703,+55 11 4026 2632,False
7406,3,3704,tjesus@example.org,True
7407,2,3704,+55 41 1917-2480,False
7408,3,3705,rodriguesrafaela@example.net,True
7409,2,3705,(011) 7960-9927,False
7410,3,3706,cavalcantijulia@example.org,True
7411,2,3706,(051) 2693 4457,False
7412,3,3707,joao-vitor69@example.com,True
7413,2,3707,0900-464-3771,False
7414,3,3708,kevin56@example.com,True
7415,2,3708,81 2064 1375,False
7416,3,3709,gcorreia@example.com,True
7417,2,3709,61 4779-0478,False
7418,3,3710,ana-julia29@example.net,True
7419,2,3710,+55 31 9564 2235,False
7420,3,3711,lavinia57@example.com,True
7421,2,3711,+55 21 6771-8231,False
7422,3,3712,liviaoliveira@example.com,True
7423,2,3712,61 6024-8896,False
7424,3,3713,da-mataisis@example.org,True
7425,2,3713,(084) 8322-5093,False
7426,3,3714,pedromoreira@example.org,True
7427,2,3714,+55 61 4597-5950,False
7428,3,3715,icardoso@example.org,True
7429,2,3715,31 9087-7664,False
7430,3,3716,peixotothiago@example.org,True
7431,2,3716,+55 (061) 6615-4065,False
7432,3,3717,alicesantos@example.net,True
7433,2,3717,(081) 7029 1937,False
7434,3,3718,maria-sophiarocha@example.com,True
7435,2,3718,(051) 4388 3342,False
7436,3,3719,novaesemanuel@example.com,True
7437,2,3719,+55 (011) 4380-4591,False
7438,3,3720,vinicius21@example.org,True
7439,2,3720,0300-129-9916,False
7440,3,3721,gfreitas@example.com,True
7441,2,3721,0300 517 1783,False
7442,3,3722,valentinacampos@example.net,True
7443,2,3722,(084) 5828 8111,False
7444,3,3723,costaemanuelly@example.com,True
7445,2,3723,(081) 5677-6169,False
7446,3,3724,yasmin81@example.com,True
7447,2,3724,+55 41 4011 8574,False
7448,3,3725,davi-luccapereira@example.org,True
7449,2,3725,(011) 4858-8937,False
7450,3,3726,luccaviana@example.com,True
7451,2,3726,(051) 2001 2300,False
7452,3,3727,da-pazthomas@example.org,True
7453,2,3727,(011) 8202 7702,False
7454,3,3728,lmonteiro@example.net,True
7455,2,3728,(031) 3747-3782,False
7456,3,3729,milena67@example.net,True
7457,2,3729,(021) 5647-8220,False
7458,3,3730,znovaes@example.net,True
7459,2,3730,31 3579-4653,False
7460,3,3731,nunessamuel@example.com,True
7461,2,3731,+55 31 7020-1206,False
7462,3,3732,mendesmurilo@example.org,True
7463,2,3732,0500 670 7376,False
7464,3,3733,luiz-fernandodias@example.org,True
7465,2,3733,31 5583 4438,False
7466,3,3734,ncaldeira@example.net,True
7467,2,3734,+55 41 0186-9736,False
7468,3,3735,melissada-paz@example.org,True
7469,2,3735,(051) 8940 5864,False
7470,3,3736,lorenzoaraujo@example.net,True
7471,2,3736,+55 (041) 5753 2154,False
7472,3,3737,tda-conceicao@example.com,True
7473,2,3737,61 8408 8613,False
7474,3,3738,ninaaragao@example.net,True
7475,2,3738,+55 71 1565-6680,False
7476,3,3739,ydias@example.org,True
7477,2,3739,(031) 3936-3664,False
7478,3,3740,cda-rocha@example.com,True
7479,2,3740,+55 (071) 6445 1487,False
7480,3,3741,pedro-henriquedias@example.org,True
7481,2,3741,(061) 2171-6755,False
7482,3,3742,efogaca@example.net,True
7483,2,3742,(084) 1189 5651,False
7484,3,3743,qazevedo@example.com,True
7485,2,3743,(051) 7879 5032,False
7486,3,3744,nicole60@example.net,True
7487,2,3744,(011) 7029 3021,False
7488,3,3745,alexandre85@example.org,True
7489,2,3745,0300-276-1011,False
7490,3,3746,fda-cunha@example.com,True
7491,2,3746,+55 41 4237 9258,False
7492,3,3747,ana-livia27@example.org,True
7493,2,3747,(081) 1405-5260,False
7494,3,3748,gabriela18@example.com,True
7495,2,3748,(031) 8111-1578,False
7496,3,3749,yurirocha@example.org,True
7497,2,3749,(011) 1520 8987,False
7498,3,3750,cardosojoao-miguel@example.org,True
7499,2,3750,+55 (041) 6891 3945,False
7500,3,3751,vianaian@example.com,True
7501,2,3751,+55 11 2478 7401,False
7502,3,3752,fernandamoraes@example.com,True
7503,2,3752,+55 (041) 9965 4979,False
7504,3,3753,dgoncalves@example.org,True
7505,2,3753,11 2172-0979,False
7506,3,3754,maria-ceciliada-costa@example.com,True
7507,2,3754,+55 (081) 5187-0856,False
7508,3,3755,rbarbosa@example.net,True
7509,2,3755,+55 61 6069-3354,False
7510,3,3756,araujomarcela@example.org,True
7511,2,3756,(021) 4082-2891,False
7512,3,3757,nogueiramarcos-vinicius@example.net,True
7513,2,3757,31 5631 4458,False
